;NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_COR_RACA;TP_ESCOLA;SG_UF_PROVA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q001;Q002;Q006;Q012;Q019;Q025
27067;210061163846;2023;7;F;Preta;Não Respondeu;MG;458.0;468.0;548.3;551.5;940.0;E;E;B;Sim, uma;Sim, uma;Sim
27068;210060799634;2023;13;F;Branca;Não Respondeu;PA;462.7;520.1;460.0;486.8;540.0;B;B;C;Sim, uma;Sim, uma;Sim
27069;210060932248;2023;1;M;Parda;Pública;PA;;;;;;B;D;B;Sim, uma;Sim, uma;Não
27070;210058288410;2023;4;F;Parda;Não Respondeu;CE;516.0;516.9;440.2;452.9;940.0;E;E;B;Sim, uma;Sim, uma;Sim
27071;210059479853;2023;2;F;Parda;Pública;MA;;;;;;A;E;B;Sim, uma;Sim, uma;Sim
27072;210060050545;2023;3;F;Parda;Pública;PA;439.3;583.5;547.3;473.1;920.0;F;B;C;Sim, uma;Sim, uma;Sim
27073;210059236766;2023;3;F;Indígena;Pública;BA;429.6;427.4;450.1;472.8;420.0;D;C;B;Sim, uma;Sim, uma;Sim
27074;210059475307;2023;3;F;Preta;Não Respondeu;BA;;;;;;D;D;A;Sim, uma;Não;Sim
27075;210059669460;2023;2;M;Branca;Pública;PR;;;;;;E;E;B;Sim, uma;Sim, uma;Sim
27076;210060830795;2023;13;F;Parda;Não Respondeu;MG;;;;;;B;B;B;Sim, uma;Sim, uma;Sim
27077;210058388639;2023;12;F;Parda;Não Respondeu;DF;490.8;581.5;534.8;607.7;520.0;A;E;H;Sim, uma;Sim, uma;Não
27078;210061097899;2023;7;F;Branca;Não Respondeu;MS;702.1;695.3;574.9;826.9;920.0;E;E;N;Sim, uma;Sim, três;Sim
27079;210061421686;2023;4;M;Branca;Pública;PA;394.6;468.7;417.2;439.0;520.0;C;C;B;Sim, uma;Não;Não
27080;210061896224;2023;2;M;Branca;Não Respondeu;MG;596.7;576.9;511.9;651.2;680.0;E;E;D;Sim, uma;Sim, uma;Sim
27081;210061435063;2023;3;M;Parda;Pública;MG;532.9;540.6;472.1;463.9;680.0;E;F;B;Sim, uma;Sim, uma;Sim
27082;210061894561;2023;4;F;Parda;Não Respondeu;RO;;;;;;E;E;C;Sim, uma;Sim, uma;Sim
27083;210058722878;2023;3;M;Branca;Privada;PI;564.6;633.2;578.5;626.2;740.0;D;D;D;Sim, uma;Sim, uma;Sim
27084;210061159592;2023;5;F;Amarela;Não Respondeu;CE;496.3;626.8;605.7;629.1;920.0;G;G;H;Sim, uma;Sim, quatro ou mais;Sim
27085;210059292103;2023;11;M;Parda;Não Respondeu;MG;496.5;627.6;605.1;758.2;460.0;B;E;I;Sim, uma;Sim, uma;Sim
27086;210058428072;2023;2;F;Branca;Não Respondeu;RS;605.1;642.4;593.5;688.5;940.0;D;D;Q;Sim, três;Sim, quatro ou mais;Sim
27087;210061498346;2023;3;F;Parda;Pública;SP;483.4;597.7;550.1;484.5;620.0;E;E;F;Sim, uma;Sim, três;Sim
27088;210060336760;2023;4;F;Branca;Não Respondeu;RN;510.2;597.9;576.7;683.5;540.0;G;F;H;Sim, uma;Sim, uma;Sim
27089;210061192641;2023;3;M;Parda;Pública;CE;352.3;309.7;344.0;380.6;0.0;H;H;B;Sim, uma;Sim, uma;Sim
27090;210059631216;2023;4;F;Branca;Pública;AM;;;;;;H;E;A;Sim, uma;Sim, uma;Não
27091;210061217641;2023;5;F;Parda;Não Respondeu;PA;486.2;498.4;450.4;415.9;480.0;C;H;B;Sim, uma;Sim, uma;Não
27092;210060817000;2023;3;F;Parda;Pública;CE;362.9;508.8;499.7;533.5;740.0;E;E;B;Sim, uma;Sim, uma;Não
27093;210059015840;2023;13;F;Parda;Não Respondeu;PA;;;;;;H;H;B;Sim, uma;Sim, uma;Sim
27094;210060507330;2023;3;M;Branca;Pública;DF;463.4;322.8;454.8;520.1;500.0;G;E;J;Sim, uma;Sim, duas;Sim
27095;210059933062;2023;12;M;Parda;Não Respondeu;BA;;;;;;E;A;B;Não;Não;Sim
27096;210059723634;2023;5;F;Parda;Não Respondeu;BA;416.2;503.1;462.0;337.2;340.0;B;A;B;Sim, uma;Não;Não
27097;210061340325;2023;2;F;Preta;Pública;SC;383.7;431.5;372.3;382.3;360.0;C;C;D;Sim, uma;Sim, uma;Sim
27098;210061475776;2023;2;F;Branca;Privada;PE;576.1;639.3;614.3;703.1;900.0;G;G;Q;Sim, uma;Sim, duas;Sim
27099;210061507931;2023;4;M;Branca;Não Respondeu;ES;517.9;456.3;412.8;333.9;860.0;H;D;C;Sim, uma;Sim, uma;Sim
27100;210060768050;2023;6;F;Parda;Não Respondeu;MA;508.0;384.1;455.6;338.8;380.0;C;C;B;Sim, uma;Sim, uma;Não
27101;210060205672;2023;4;F;Parda;Não Respondeu;MA;399.1;495.1;503.0;350.5;400.0;D;E;B;Sim, uma;Sim, uma;Sim
27102;210059154798;2023;4;F;Branca;Não Respondeu;BA;;;;;;B;C;A;Sim, uma;Não;Não
27103;210058508643;2023;1;M;Parda;Não Respondeu;PA;552.4;462.7;424.5;565.9;280.0;E;E;C;Sim, uma;Sim, uma;Sim
27104;210061638297;2023;3;F;Branca;Pública;SC;;;;;;D;D;B;Sim, uma;Sim, três;Sim
27105;210060290161;2023;3;F;Branca;Privada;SP;596.9;656.4;689.6;720.6;780.0;G;G;Q;Sim, duas;Sim, duas;Sim
27106;210058305060;2023;3;F;Branca;Pública;MG;337.0;456.3;412.7;554.9;560.0;H;E;A;Sim, uma;Não;Não
27107;210060914026;2023;3;F;Parda;Pública;AL;;;;;;A;A;A;Sim, uma;Não;Sim
27108;210060266775;2023;2;M;Preta;Não Respondeu;SP;407.4;557.4;519.1;640.3;780.0;C;C;C;Sim, uma;Sim, uma;Sim
27109;210059134305;2023;12;F;Parda;Não Respondeu;MA;462.9;611.2;623.2;544.4;740.0;D;E;B;Sim, uma;Sim, uma;Sim
27110;210060587505;2023;12;M;Parda;Não Respondeu;RJ;419.1;562.3;538.0;685.9;560.0;H;E;A;Sim, uma;Sim, uma;Não
27111;210058421644;2023;1;F;Branca;Não Respondeu;SC;421.9;538.6;555.9;673.1;580.0;E;F;G;Sim, uma;Sim, quatro ou mais;Sim
27112;210061695169;2023;2;M;Branca;Não Respondeu;SP;550.8;536.0;534.2;675.6;600.0;E;G;F;Sim, duas;Sim, duas;Sim
27113;210058266204;2023;4;F;Parda;Não Respondeu;SP;642.4;666.2;645.6;664.1;840.0;E;G;H;Sim, uma;Sim, duas;Sim
27114;210058908784;2023;15;M;Parda;Não Respondeu;AP;557.9;351.4;454.0;415.4;540.0;A;A;C;Sim, uma;Sim, uma;Sim
27115;210059411422;2023;2;F;Indígena;Não Respondeu;AM;434.3;383.7;379.6;549.0;0.0;E;D;C;Sim, uma;Não;Não
27116;210061603534;2023;4;F;Parda;Não Respondeu;BA;;;;;;B;E;B;Sim, uma;Sim, uma;Sim
27117;210061910543;2023;3;F;Parda;Pública;PR;;;;;;H;C;B;Sim, uma;Sim, uma;Sim
27118;210059442854;2023;7;F;Parda;Não Respondeu;PE;426.8;375.7;391.6;427.7;540.0;C;C;B;Sim, uma;Sim, uma;Sim
27119;210059945184;2023;12;M;Parda;Não Respondeu;MA;;;;;;C;E;A;Sim, uma;Sim, uma;Sim
27120;210060194051;2023;2;M;Branca;Não Respondeu;SC;635.6;618.5;625.0;686.9;680.0;G;G;M;Sim, uma;Sim, uma;Sim
27121;210059710834;2023;9;F;Parda;Não Respondeu;BA;;;;;;H;E;B;Sim, uma;Sim, uma;Sim
27122;210061025356;2023;6;M;Parda;Pública;CE;403.5;430.4;426.5;371.9;0.0;H;H;B;Sim, uma;Sim, uma;Não
27123;210061097811;2023;4;F;Branca;Não Respondeu;SP;;;;;;H;D;C;Sim, uma;Sim, duas;Sim
27124;210059443894;2023;3;F;Branca;Pública;SP;433.8;550.1;500.2;549.6;620.0;C;D;D;Sim, uma;Sim, uma;Sim
27125;210059203421;2023;4;M;Parda;Pública;MA;458.8;349.6;411.3;441.1;320.0;C;E;B;Sim, uma;Não;Não
27126;210059627831;2023;3;M;Branca;Privada;MA;635.2;594.4;562.9;782.2;940.0;G;F;I;Sim, uma;Sim, duas;Sim
27127;210058498532;2023;2;M;Branca;Pública;PE;436.3;;;451.0;;B;C;A;Sim, uma;Sim, uma;Sim
27128;210060550785;2023;4;F;Branca;Não Respondeu;RN;653.1;617.7;665.5;793.5;960.0;G;G;K;Sim, uma;Sim, três;Sim
27129;210059250127;2023;2;F;Parda;Pública;PE;398.1;416.7;455.9;379.3;380.0;D;D;C;Sim, uma;Sim, uma;Sim
27130;210060073224;2023;2;F;Parda;Privada;MG;592.1;615.9;566.0;643.3;800.0;D;G;E;Sim, uma;Sim, uma;Sim
27131;210060650027;2023;3;M;Parda;Pública;PB;;;;;;H;H;B;Sim, uma;Sim, uma;Sim
27132;210061839354;2023;5;M;Preta;Não Respondeu;SP;;;;;;F;G;G;Sim, uma;Sim, três;Sim
27133;210059730036;2023;4;F;Parda;Não Respondeu;PE;454.7;509.1;529.7;394.4;560.0;C;D;A;Sim, uma;Sim, uma;Sim
27134;210061274841;2023;6;F;Parda;Não Respondeu;CE;;;;;;B;C;B;Sim, uma;Sim, uma;Sim
27135;210061338041;2023;14;F;Parda;Não Respondeu;PB;433.8;475.0;392.5;362.9;0.0;H;H;B;Sim, uma;Sim, uma;Sim
27136;210059107515;2023;4;M;Parda;Pública;AC;544.8;603.2;479.2;441.9;580.0;B;D;B;Sim, uma;Sim, uma;Sim
27137;210059129202;2023;4;F;Parda;Não Respondeu;MA;420.5;387.6;467.1;515.7;540.0;B;E;B;Sim, uma;Sim, uma;Sim
27138;210058077277;2023;4;F;Parda;Não Respondeu;PI;;;;;;D;F;B;Sim, uma;Sim, uma;Sim
27139;210060029692;2023;3;F;Branca;Privada;SP;559.8;642.2;617.2;744.0;920.0;G;E;G;Sim, uma;Sim, duas;Sim
27140;210059652102;2023;11;F;Branca;Não Respondeu;RJ;496.5;550.4;464.6;570.1;540.0;F;E;D;Sim, uma;Sim, uma;Sim
27141;210061634178;2023;3;F;Branca;Privada;SP;;;;;;G;G;G;Sim, duas;Sim, quatro ou mais;Sim
27142;210061713913;2023;5;M;Branca;Não Respondeu;ES;563.4;556.7;620.1;624.1;980.0;E;E;J;Sim, uma;Sim, uma;Sim
27143;210059169438;2023;8;F;Parda;Não Respondeu;MG;;;;;;B;B;C;Sim, uma;Sim, duas;Sim
27144;210058278259;2023;4;M;Parda;Não Respondeu;RR;;;;;;H;G;F;Sim, uma;Sim, uma;Sim
27145;210060724333;2023;2;F;Branca;Não Respondeu;RS;509.5;519.8;528.9;400.6;0.0;E;E;B;Sim, uma;Sim, uma;Sim
27146;210060599767;2023;13;M;Parda;Não Respondeu;PI;470.1;558.6;482.7;590.4;460.0;H;C;B;Sim, uma;Sim, uma;Sim
27147;210062027815;2023;2;F;Amarela;Não Respondeu;PE;492.8;345.2;406.1;346.8;520.0;E;D;G;Sim, uma;Sim, uma;Sim
27148;210061628225;2023;5;F;Branca;Não Respondeu;RS;442.0;531.1;496.3;437.7;600.0;E;E;F;Sim, uma;Sim, duas;Sim
27149;210061636986;2023;13;F;Branca;Não Respondeu;MG;;;;;;B;D;B;Sim, uma;Sim, uma;Sim
27150;210058684248;2023;3;F;Parda;Pública;CE;471.2;378.6;445.2;349.6;540.0;H;B;B;Sim, uma;Sim, uma;Sim
27151;210058953675;2023;17;F;Branca;Não Respondeu;DF;470.0;479.2;489.6;374.9;560.0;C;A;D;Sim, uma;Sim, uma;Sim
27152;210061263303;2023;3;F;Preta;Pública;BA;;;;;;A;C;A;Sim, uma;Sim, uma;Sim
27153;210061471640;2023;3;F;Branca;Não Respondeu;PE;599.1;575.9;565.3;645.0;720.0;G;G;J;Sim, uma;Sim, quatro ou mais;Sim
27154;210061456350;2023;4;F;Parda;Não Respondeu;AP;447.3;576.0;525.9;543.0;640.0;H;F;E;Sim, uma;Sim, duas;Sim
27155;210060045059;2023;3;M;Branca;Pública;CE;547.1;522.0;530.0;488.3;560.0;D;E;B;Sim, uma;Sim, uma;Sim
27156;210061384393;2023;1;F;Preta;Não Respondeu;MG;414.6;468.7;487.9;424.7;520.0;C;F;E;Sim, uma;Sim, duas;Sim
27157;210060676062;2023;3;F;Parda;Pública;AC;;;;;;D;D;B;Sim, uma;Não;Sim
27158;210061370303;2023;6;M;Preta;Não Respondeu;PE;546.0;499.0;562.1;497.0;640.0;C;C;B;Sim, uma;Sim, uma;Sim
27159;210058338821;2023;2;M;Branca;Privada;SP;588.2;628.8;610.4;803.0;880.0;G;G;O;Sim, uma;Sim, duas;Sim
27160;210059396908;2023;3;F;Branca;Não Respondeu;MG;657.3;713.6;582.3;786.5;920.0;E;G;F;Sim, uma;Sim, duas;Sim
27161;210061551115;2023;6;M;Preta;Não Respondeu;RJ;559.6;646.7;612.1;601.1;780.0;E;E;C;Sim, uma;Sim, uma;Sim
27162;210060530926;2023;2;M;Branca;Privada;RJ;599.0;556.3;558.8;690.1;780.0;E;G;O;Sim, duas;Sim, quatro ou mais;Sim
27163;210061263191;2023;6;M;Branca;Não Respondeu;PR;;;;;;C;C;E;Sim, uma;Sim, uma;Sim
27164;210060312055;2023;9;F;Parda;Não Respondeu;PB;467.9;600.2;478.9;551.1;940.0;H;E;D;Sim, uma;Sim, uma;Sim
27165;210061908677;2023;1;F;Parda;Não Respondeu;PR;;512.6;419.9;;920.0;C;D;B;Sim, uma;Sim, uma;Sim
27166;210061237498;2023;1;M;Branca;Não Respondeu;MT;606.3;;;729.9;;E;G;G;Sim, uma;Sim, uma;Sim
27167;210059099563;2023;1;M;Branca;Não Respondeu;MS;;;;;;G;F;Q;Sim, duas;Sim, quatro ou mais;Sim
27168;210058945966;2023;3;M;Parda;Pública;PB;531.3;502.5;560.8;543.0;580.0;E;E;B;Sim, uma;Sim, uma;Sim
27169;210058892487;2023;12;F;Parda;Não Respondeu;RJ;427.3;486.0;493.6;376.4;560.0;E;E;J;Sim, uma;Sim, duas;Sim
27170;210061707147;2023;6;F;Branca;Não Respondeu;SP;500.3;540.7;539.7;450.5;620.0;E;E;H;Sim, uma;Sim, uma;Sim
27171;210060404676;2023;11;F;Não declarado;Não Respondeu;MS;;;;;;H;B;B;Sim, uma;Sim, uma;Sim
27172;210059902182;2023;12;M;Parda;Não Respondeu;PI;610.5;439.7;452.6;413.6;800.0;B;B;B;Sim, uma;Sim, uma;Sim
27173;210061621967;2023;1;M;Branca;Não Respondeu;MA;382.1;538.4;486.6;596.2;540.0;E;E;F;Sim, uma;Sim, uma;Sim
27174;210059996263;2023;13;F;Preta;Não Respondeu;CE;;;;;;D;A;C;Sim, uma;Sim, uma;Sim
27175;210061202783;2023;11;F;Parda;Não Respondeu;RJ;;;;;;F;E;G;Sim, uma;Sim, duas;Sim
27176;210060835720;2023;3;M;Parda;Pública;MT;;;;;;G;G;B;Sim, uma;Sim, uma;Sim
27177;210059088280;2023;5;F;Branca;Não Respondeu;BA;508.0;411.3;451.2;371.7;540.0;A;B;A;Sim, uma;Não;Não
27178;210061340800;2023;3;M;Parda;Pública;CE;609.4;509.6;451.4;738.2;760.0;E;E;B;Sim, uma;Não;Sim
27179;210060389721;2023;4;F;Branca;Pública;PE;;;;;;C;E;B;Sim, uma;Sim, uma;Sim
27180;210059106125;2023;9;M;Preta;Não Respondeu;SP;531.3;585.4;556.4;566.6;520.0;E;E;D;Sim, uma;Sim, uma;Sim
27181;210058070528;2023;1;F;Branca;Não Respondeu;SP;;;;;;E;E;G;Sim, duas;Sim, duas;Sim
27182;210059568986;2023;2;F;Parda;Pública;MA;410.8;528.3;448.2;407.7;400.0;B;C;A;Sim, uma;Sim, uma;Sim
27183;210058655223;2023;2;M;Parda;Não Respondeu;RN;470.9;349.4;419.3;331.0;0.0;E;E;B;Sim, uma;Sim, uma;Sim
27184;210060482651;2023;9;F;Branca;Não Respondeu;MG;470.2;582.1;536.2;474.8;800.0;H;E;C;Sim, uma;Sim, uma;Sim
27185;210059422047;2023;5;F;Branca;Não Respondeu;RJ;;;;;;E;G;C;Sim, uma;Sim, duas;Sim
27186;210059997847;2023;4;F;Preta;Não Respondeu;PE;457.4;598.6;561.1;518.6;820.0;B;E;B;Sim, uma;Sim, uma;Não
27187;210060426581;2023;4;F;Branca;Não Respondeu;MS;464.0;573.4;559.0;587.5;780.0;E;G;F;Sim, uma;Sim, duas;Sim
27188;210060381331;2023;2;M;Branca;Não Respondeu;CE;673.7;678.8;586.1;797.1;960.0;E;E;C;Sim, uma;Sim, uma;Sim
27189;210059360641;2023;1;M;Branca;Não Respondeu;PB;570.6;520.0;483.0;664.7;560.0;B;C;B;Sim, uma;Sim, uma;Sim
27190;210060536765;2023;4;F;Parda;Não Respondeu;PE;500.4;596.9;540.7;693.8;840.0;E;E;D;Sim, uma;Não;Sim
27191;210060389891;2023;2;F;Branca;Pública;RJ;547.6;546.1;519.3;499.7;820.0;E;F;J;Sim, uma;Sim, uma;Sim
27192;210060223362;2023;2;F;Parda;Não Respondeu;ES;449.7;580.2;501.9;660.4;860.0;E;E;K;Sim, uma;Sim, três;Sim
27193;210061492944;2023;13;F;Preta;Não Respondeu;ES;;;;;;E;D;B;Sim, uma;Sim, uma;Não
27194;210058082831;2023;2;M;Branca;Pública;RJ;545.0;569.0;548.5;679.1;720.0;E;E;D;Sim, uma;Sim, uma;Sim
27195;210059074569;2023;7;M;Branca;Não Respondeu;SP;;;;;;C;C;C;Sim, uma;Sim, uma;Sim
27196;210058792418;2023;2;F;Branca;Pública;SP;445.0;489.4;538.8;373.2;520.0;E;D;B;Sim, uma;Sim, uma;Sim
27197;210058461767;2023;1;F;Parda;Não Respondeu;SP;510.0;623.9;637.4;570.0;580.0;E;E;C;Sim, uma;Sim, uma;Sim
27198;210059082698;2023;8;F;Parda;Não Respondeu;AC;;;;;;B;D;B;Sim, uma;Sim, uma;Sim
27199;210059148664;2023;2;M;Parda;Pública;PR;554.0;498.3;527.0;572.5;540.0;B;B;D;Sim, uma;Sim, duas;Sim
27200;210059558199;2023;2;F;Parda;Pública;PI;543.7;524.7;521.7;602.8;780.0;E;E;B;Sim, uma;Sim, uma;Sim
27201;210060341152;2023;2;M;Branca;Pública;SP;618.8;638.0;650.5;771.4;840.0;C;G;H;Sim, uma;Sim, três;Sim
27202;210060768636;2023;4;M;Parda;Não Respondeu;SP;477.9;582.0;534.3;567.8;700.0;B;B;C;Sim, uma;Sim, uma;Sim
27203;210060720189;2023;12;M;Preta;Não Respondeu;SP;;401.8;456.9;;440.0;B;E;B;Sim, uma;Sim, uma;Sim
27204;210058160962;2023;2;F;Parda;Pública;PR;450.9;361.4;398.7;386.8;540.0;E;E;E;Sim, uma;Sim, uma;Sim
27205;210058495104;2023;3;F;Branca;Privada;SP;556.4;635.6;588.3;587.5;800.0;G;F;F;Sim, uma;Sim, três;Sim
27206;210058218956;2023;13;F;Parda;Não Respondeu;BA;441.8;431.5;414.2;556.8;480.0;E;A;D;Sim, uma;Sim, uma;Sim
27207;210058324067;2023;6;F;Branca;Não Respondeu;RN;484.1;537.0;502.7;608.9;860.0;C;E;D;Sim, uma;Sim, uma;Sim
27208;210058697171;2023;2;M;Branca;Pública;RJ;505.8;469.5;563.0;482.6;600.0;E;E;B;Sim, uma;Sim, uma;Sim
27209;210059215119;2023;16;M;Parda;Não Respondeu;RJ;;;;;;E;F;B;Sim, uma;Sim, duas;Não
27210;210060748413;2023;5;F;Parda;Não Respondeu;BA;378.6;504.5;459.9;361.6;720.0;C;E;B;Sim, uma;Sim, uma;Sim
27211;210060849000;2023;11;M;Branca;Não Respondeu;PE;;;;;;G;F;P;Sim, duas;Sim, três;Sim
27212;210061403459;2023;3;F;Parda;Não Respondeu;GO;526.2;495.6;534.1;574.5;560.0;E;E;C;Sim, uma;Sim, uma;Sim
27213;210060293108;2023;2;M;Parda;Pública;MS;474.3;463.9;448.9;382.2;540.0;E;E;E;Sim, uma;Sim, uma;Sim
27214;210058760540;2023;13;F;Preta;Não Respondeu;RJ;;;;;;C;D;B;Sim, uma;Sim, uma;Sim
27215;210060891664;2023;2;F;Branca;Não Respondeu;SP;588.5;536.0;566.8;603.9;760.0;E;E;E;Sim, uma;Sim, duas;Sim
27216;210058222720;2023;12;F;Preta;Não Respondeu;MG;443.1;519.0;492.0;361.8;540.0;B;B;A;Sim, uma;Sim, uma;Não
27217;210062036705;2023;1;F;Branca;Não Respondeu;RS;423.8;414.6;411.2;349.7;580.0;C;F;H;Sim, uma;Sim, três;Sim
27218;210059498817;2023;3;F;Branca;Pública;SP;492.4;527.2;518.6;390.7;560.0;E;E;F;Sim, duas;Sim, uma;Sim
27219;210061364183;2023;1;F;Preta;Não Respondeu;PE;537.6;585.5;610.0;549.3;840.0;E;F;C;Sim, uma;Sim, uma;Sim
27220;210058496348;2023;5;M;Preta;Não Respondeu;RJ;529.5;598.4;551.6;561.3;500.0;D;E;C;Sim, uma;Sim, uma;Sim
27221;210058868365;2023;3;M;Branca;Pública;MA;407.1;532.1;473.6;339.1;400.0;H;H;B;Sim, uma;Sim, uma;Sim
27222;210059307398;2023;9;M;Branca;Não Respondeu;MG;;;;;;C;C;C;Sim, uma;Sim, uma;Sim
27223;210058574734;2023;6;F;Branca;Pública;RS;;;;;;A;C;C;Sim, uma;Sim, uma;Sim
27224;210060043339;2023;14;F;Parda;Não Respondeu;PA;372.4;309.9;441.8;396.1;320.0;C;E;B;Sim, uma;Sim, uma;Sim
27225;210059599741;2023;2;F;Branca;Privada;SP;562.5;537.1;555.1;526.7;760.0;E;F;G;Sim, uma;Sim, três;Sim
27226;210059424292;2023;2;F;Branca;Pública;PR;634.9;630.3;551.4;374.6;600.0;G;E;C;Sim, uma;Sim, uma;Sim
27227;210061551993;2023;4;M;Parda;Não Respondeu;RJ;;;;;;E;G;G;Sim, uma;Sim, uma;Sim
27228;210061536722;2023;4;F;Branca;Não Respondeu;SE;443.6;477.8;462.0;419.1;600.0;C;C;B;Sim, uma;Sim, uma;Sim
27229;210059807047;2023;9;M;Parda;Não Respondeu;AM;626.6;647.7;565.6;689.8;900.0;C;E;B;Sim, uma;Sim, uma;Não
27230;210060770068;2023;10;M;Parda;Não Respondeu;MA;;;;;;B;D;C;Sim, uma;Sim, uma;Sim
27231;210058510137;2023;3;M;Branca;Não Respondeu;PB;465.6;556.3;590.8;583.3;520.0;D;D;D;Sim, uma;Sim, duas;Sim
27232;210059387417;2023;2;F;Parda;Pública;MS;;377.8;428.3;;320.0;E;F;E;Sim, uma;Não;Sim
27233;210061665096;2023;5;F;Parda;Não Respondeu;PB;352.4;562.6;528.9;430.6;700.0;C;B;C;Sim, duas;Sim, duas;Sim
27234;210059360466;2023;2;F;Parda;Não Respondeu;AM;410.2;537.4;509.6;481.2;780.0;B;B;B;Sim, uma;Sim, uma;Sim
27235;210060632589;2023;4;F;Parda;Pública;PA;450.4;617.3;563.5;689.6;940.0;D;C;B;Sim, uma;Sim, uma;Não
27236;210060651245;2023;3;F;Preta;Pública;BA;;;;;;B;E;B;Sim, uma;Sim, duas;Sim
27237;210059014538;2023;13;F;Preta;Não Respondeu;RS;;;;;;E;B;B;Sim, uma;Sim, uma;Sim
27238;210058678959;2023;2;M;Branca;Privada;RN;443.7;514.7;453.2;458.9;520.0;E;E;B;Sim, uma;Sim, uma;Sim
27239;210058083008;2023;2;F;Branca;Não Respondeu;RJ;;510.8;431.2;;540.0;C;C;B;Sim, uma;Sim, uma;Sim
27240;210059306339;2023;12;M;Amarela;Não Respondeu;SC;458.1;511.1;479.9;616.5;340.0;F;G;B;Sim, uma;Sim, uma;Não
27241;210060845739;2023;14;M;Preta;Não Respondeu;ES;;;;;;E;D;A;Sim, uma;Sim, uma;Sim
27242;210060966427;2023;2;M;Branca;Não Respondeu;SE;;547.7;526.0;;800.0;B;D;B;Sim, uma;Sim, uma;Sim
27243;210059913718;2023;15;M;Preta;Não Respondeu;PE;;;;;;B;F;D;Sim, uma;Sim, uma;Sim
27244;210058327077;2023;3;M;Branca;Não Respondeu;PI;422.3;372.7;456.6;353.0;320.0;H;H;B;Sim, uma;Sim, uma;Sim
27245;210061302812;2023;3;F;Parda;Pública;CE;;407.9;522.8;;540.0;B;B;B;Sim, uma;Sim, uma;Sim
27246;210059822396;2023;11;M;Branca;Não Respondeu;AL;;;;;;C;E;B;Sim, uma;Não;Não
27247;210059454478;2023;3;F;Branca;Não Respondeu;RS;490.8;578.2;479.9;623.9;620.0;C;E;B;Sim, uma;Sim, uma;Sim
27248;210059054591;2023;11;F;Parda;Não Respondeu;RN;438.3;457.2;518.7;558.5;560.0;D;B;B;Sim, uma;Sim, uma;Sim
27249;210059322027;2023;2;F;Preta;Pública;SP;536.4;570.8;554.6;390.1;400.0;H;A;B;Sim, uma;Sim, duas;Sim
27250;210058807466;2023;4;M;Branca;Pública;GO;482.0;538.3;510.4;568.9;520.0;H;E;C;Sim, uma;Sim, uma;Sim
27251;210061654903;2023;1;M;Branca;Não Respondeu;CE;546.9;490.6;532.5;585.6;540.0;C;B;B;Sim, uma;Sim, uma;Sim
27252;210059442493;2023;5;F;Parda;Não Respondeu;PE;;;;;;D;E;B;Não;Não;Sim
27253;210059817679;2023;3;F;Parda;Pública;SP;460.9;498.4;497.4;589.1;900.0;E;E;E;Sim, uma;Sim, duas;Sim
27254;210060153920;2023;3;F;Branca;Pública;RS;563.7;584.6;581.4;584.3;560.0;D;C;E;Sim, uma;Não;Sim
27255;210061259676;2023;5;F;Branca;Não Respondeu;BA;418.5;449.6;515.2;412.3;560.0;B;C;B;Sim, uma;Sim, uma;Sim
27256;210061407489;2023;6;F;Branca;Não Respondeu;SC;;;;;;D;B;H;Sim, uma;Sim, duas;Sim
27257;210060599761;2023;2;M;Parda;Pública;CE;520.0;622.1;613.4;638.6;700.0;H;C;C;Sim, uma;Sim, três;Sim
27258;210061472996;2023;11;F;Parda;Não Respondeu;BA;;;;;;B;B;A;Sim, uma;Sim, uma;Sim
27259;210060759527;2023;11;F;Parda;Não Respondeu;SP;;;;;;B;B;E;Sim, uma;Sim, uma;Sim
27260;210061664803;2023;5;F;Parda;Pública;AP;493.0;360.1;511.1;375.0;380.0;H;E;B;Sim, uma;Sim, uma;Sim
27261;210059166142;2023;14;F;Parda;Não Respondeu;PA;;;;;;D;D;C;Sim, uma;Sim, duas;Sim
27262;210059012350;2023;2;F;Branca;Pública;SP;414.9;562.4;575.2;591.0;740.0;H;C;I;Sim, duas;Sim, três;Sim
27263;210059696347;2023;12;F;Branca;Não Respondeu;SP;;;;;;B;B;G;Sim, uma;Sim, uma;Sim
27264;210059067739;2023;3;F;Branca;Pública;RJ;385.8;307.7;370.6;475.4;580.0;H;E;E;Sim, uma;Sim, uma;Sim
27265;210060483245;2023;8;M;Parda;Não Respondeu;RO;571.8;655.3;579.6;463.1;780.0;G;F;G;Sim, uma;Sim, uma;Sim
27266;210058417144;2023;2;M;Parda;Pública;PA;477.0;533.2;515.6;441.9;640.0;C;F;D;Sim, uma;Sim, uma;Sim
27267;210058271143;2023;11;M;Preta;Não Respondeu;SC;516.7;539.1;528.4;482.2;640.0;A;B;G;Sim, uma;Sim, duas;Sim
27268;210058399946;2023;2;F;Branca;Pública;SP;490.8;485.8;557.6;445.0;660.0;H;E;C;Sim, uma;Sim, uma;Sim
27269;210058047853;2023;1;F;Branca;Não Respondeu;PE;508.2;487.9;469.2;603.1;620.0;C;E;B;Sim, uma;Sim, uma;Sim
